snomedcode,term_snomed,category,id,search_terms,read_mapping,matchtotal,MedCodeId,term_medcode,OriginalReadCode,CleansedReadCode,SnomedCTDescriptionId,Release,EmisCodeCategoryId
160592001#,Alcohol intake above recommended sensible limits (finding),AlcoholConsumptionLevel2,541523010#,1,1,2,4533441000006111#,XS - Excessive alcohol consumption,^ESCTXS453344,NA,250338016,NA,17
160592001#,Alcohol intake above recommended sensible limits (finding),AlcoholConsumptionLevel2,541523010#,1,1,2,4533461000006110#,Excessive alcohol use,^ESCTEX453346,NA,2923459011,NA,17
160592001#,Excessive alcohol use,AlcoholConsumptionLevel2,2923459011#,1,1,2,250335018#,Alcohol intake above recommended sensible limits,136K,136K.00,250335018,NA,17
160592001#,Excessive alcohol use,AlcoholConsumptionLevel2,2923459011#,1,1,2,4533451000006113#,Excessive alcohol consumption,^ESCTEX453345,NA,250339012,NA,17
160592001#,Excessive alcohol use,AlcoholConsumptionLevel2,2923459011#,1,1,2,4533421000006116#,XS - Excessive ethanol consumption,^ESCTXS453342,NA,250336017,NA,17
160592001#,Excessive alcohol use,AlcoholConsumptionLevel2,2923459011#,1,1,2,4533431000006118#,Excessive ethanol consumption,^ESCTEX453343,NA,250337014,NA,17
160592001#,Excessive alcohol use,AlcoholConsumptionLevel2,2923459011#,1,1,2,4533441000006111#,XS - Excessive alcohol consumption,^ESCTXS453344,NA,250338016,NA,17
160592001#,Excessive alcohol use,AlcoholConsumptionLevel2,2923459011#,1,1,2,4533461000006110#,Excessive alcohol use,^ESCTEX453346,NA,2923459011,NA,17
43783005#,Alcoholic beverage moderate drinker,AlcoholConsumptionLevel2,73011016#,1,1,2,73012011#,Moderate drinker,136O,136O.00,73012011,NA,17
43783005#,Moderate drinker,AlcoholConsumptionLevel2,73012011#,1,1,2,73012011#,Moderate drinker,136O,136O.00,73012011,NA,17
43783005#,Moderate drinker (life style),AlcoholConsumptionLevel2,780836014#,1,1,2,73012011#,Moderate drinker,136O,136O.00,73012011,NA,17
43783005#,Moderate drinker (finding),AlcoholConsumptionLevel2,1470032016#,1,1,2,73012011#,Moderate drinker,136O,136O.00,73012011,NA,17
228315001#,Binge drinker,AlcoholConsumptionLevel2,342366014#,1,1,2,4978451000006114#,Bout drinker,^ESCTBO497845,NA,342367017,NA,17
228315001#,Binge drinker,AlcoholConsumptionLevel2,342366014#,1,1,2,342366014#,Binge drinker,136R,136R.00,342366014,NA,17
228315001#,Binge drinker,AlcoholConsumptionLevel2,342366014#,1,1,2,4978461000006111#,Episodic drinker,^ESCTEP497846,NA,342368010,NA,17
228315001#,Bout drinker,AlcoholConsumptionLevel2,342367017#,1,1,2,4978451000006114#,Bout drinker,^ESCTBO497845,NA,342367017,NA,17
228315001#,Bout drinker,AlcoholConsumptionLevel2,342367017#,1,1,2,342366014#,Binge drinker,136R,136R.00,342366014,NA,17
228315001#,Bout drinker,AlcoholConsumptionLevel2,342367017#,1,1,2,4978461000006111#,Episodic drinker,^ESCTEP497846,NA,342368010,NA,17
228315001#,Episodic drinker,AlcoholConsumptionLevel2,342368010#,1,1,2,4978451000006114#,Bout drinker,^ESCTBO497845,NA,342367017,NA,17
228315001#,Episodic drinker,AlcoholConsumptionLevel2,342368010#,1,1,2,342366014#,Binge drinker,136R,136R.00,342366014,NA,17
228315001#,Episodic drinker,AlcoholConsumptionLevel2,342368010#,1,1,2,4978461000006111#,Episodic drinker,^ESCTEP497846,NA,342368010,NA,17
228315001#,Alcohol binge,AlcoholConsumptionLevel2,342369019#,1,1,2,4978451000006114#,Bout drinker,^ESCTBO497845,NA,342367017,NA,17
228315001#,Alcohol binge,AlcoholConsumptionLevel2,342369019#,1,1,2,342366014#,Binge drinker,136R,136R.00,342366014,NA,17
228315001#,Alcohol binge,AlcoholConsumptionLevel2,342369019#,1,1,2,4978461000006111#,Episodic drinker,^ESCTEP497846,NA,342368010,NA,17
228315001#,Binge drinker (finding),AlcoholConsumptionLevel2,615890013#,1,1,2,4978451000006114#,Bout drinker,^ESCTBO497845,NA,342367017,NA,17
228315001#,Binge drinker (finding),AlcoholConsumptionLevel2,615890013#,1,1,2,342366014#,Binge drinker,136R,136R.00,342366014,NA,17
228315001#,Binge drinker (finding),AlcoholConsumptionLevel2,615890013#,1,1,2,4978461000006111#,Episodic drinker,^ESCTEP497846,NA,342368010,NA,17
442547005#,Number of alcohol units consumed on heaviest drinking day,AlcoholConsumptionLevel2,2819352010#,1,1,2,7265801000006115#,Heaviest drinking day,^ESCTHE726580,NA,246e13,NA,17
442547005#,Number of alcohol units consumed on heaviest drinking day,AlcoholConsumptionLevel2,2819352010#,1,1,2,750721000000118#,Number of alcohol units consumed on heaviest drinking day,136X,136X.00,2819352010,NA,17
442547005#,Number of alcohol units consumed on heaviest drinking day (observable entity),AlcoholConsumptionLevel2,2819353017#,1,1,2,7265801000006115#,Heaviest drinking day,^ESCTHE726580,NA,246e13,NA,17
442547005#,Number of alcohol units consumed on heaviest drinking day (observable entity),AlcoholConsumptionLevel2,2819353017#,1,1,2,750721000000118#,Number of alcohol units consumed on heaviest drinking day,136X,136X.00,2819352010,NA,17
163184002#,O/E - breath - alcohol smell,AlcoholConsumptionLevel2,254305017#,1,1,2,254305017#,O/E - breath - alcohol smell,2577,2577,254305017,NA,27
163184002#,O/E - breath - alcohol smell,AlcoholConsumptionLevel2,254305017#,1,1,2,254306016#,O/E - alcoholic breath,2577-1,2577.11,254306016,NA,27
163184002#,O/E - breath - alcohol smell,AlcoholConsumptionLevel2,254305017#,1,1,2,4559361000006118#,On examination - breath - alcohol smell,^ESCTON455936,NA,2667881012,NA,27
163184002#,O/E - alcoholic breath,AlcoholConsumptionLevel2,254306016#,1,1,2,254305017#,O/E - breath - alcohol smell,2577,2577,254305017,NA,27
163184002#,O/E - alcoholic breath,AlcoholConsumptionLevel2,254306016#,1,1,2,254306016#,O/E - alcoholic breath,2577-1,2577.11,254306016,NA,27
163184002#,O/E - alcoholic breath,AlcoholConsumptionLevel2,254306016#,1,1,2,4559361000006118#,On examination - breath - alcohol smell,^ESCTON455936,NA,2667881012,NA,27
163184002#,On examination - breath - alcohol smell (context-dependent category),AlcoholConsumptionLevel2,544373010#,1,1,2,254305017#,O/E - breath - alcohol smell,2577,2577,254305017,NA,27
163184002#,On examination - breath - alcohol smell (context-dependent category),AlcoholConsumptionLevel2,544373010#,1,1,2,254306016#,O/E - alcoholic breath,2577-1,2577.11,254306016,NA,27
163184002#,On examination - breath - alcohol smell (context-dependent category),AlcoholConsumptionLevel2,544373010#,1,1,2,4559361000006118#,On examination - breath - alcohol smell,^ESCTON455936,NA,2667881012,NA,27
163184002#,On examination - breath - alcohol smell (finding),AlcoholConsumptionLevel2,2560691018#,1,1,2,254305017#,O/E - breath - alcohol smell,2577,2577,254305017,NA,27
163184002#,On examination - breath - alcohol smell (finding),AlcoholConsumptionLevel2,2560691018#,1,1,2,254306016#,O/E - alcoholic breath,2577-1,2577.11,254306016,NA,27
163184002#,On examination - breath - alcohol smell (finding),AlcoholConsumptionLevel2,2560691018#,1,1,2,4559361000006118#,On examination - breath - alcohol smell,^ESCTON455936,NA,2667881012,NA,27
163184002#,On examination - breath - alcohol smell,AlcoholConsumptionLevel2,2667881012#,1,1,2,254305017#,O/E - breath - alcohol smell,2577,2577,254305017,NA,27
163184002#,On examination - breath - alcohol smell,AlcoholConsumptionLevel2,2667881012#,1,1,2,254306016#,O/E - alcoholic breath,2577-1,2577.11,254306016,NA,27
163184002#,On examination - breath - alcohol smell,AlcoholConsumptionLevel2,2667881012#,1,1,2,4559361000006118#,On examination - breath - alcohol smell,^ESCTON455936,NA,2667881012,NA,27
273799006#,Severity of alcohol dependence questionnaire,AlcoholConsumptionLevel2,409423019#,1,1,2,11929541000006113#,SADQ - Severity of alcohol dependence questionnaire,^ESCT1192954,NA,409424013,NA,32
273799006#,Severity of alcohol dependence questionnaire,AlcoholConsumptionLevel2,409423019#,1,1,2,11929551000006110#,Severity of alcohol dependence questionnaire,^ESCT1192955,NA,409423019,NA,32
273799006#,SADQ - Severity of alcohol dependence questionnaire,AlcoholConsumptionLevel2,409424013#,1,1,2,11929541000006113#,SADQ - Severity of alcohol dependence questionnaire,^ESCT1192954,NA,409424013,NA,32
273799006#,SADQ - Severity of alcohol dependence questionnaire,AlcoholConsumptionLevel2,409424013#,1,1,2,11929551000006110#,Severity of alcohol dependence questionnaire,^ESCT1192955,NA,409423019,NA,32
273799006#,Severity of alcohol dependence questionnaire (assessment scale),AlcoholConsumptionLevel2,666482010#,1,1,2,11929541000006113#,SADQ - Severity of alcohol dependence questionnaire,^ESCT1192954,NA,409424013,NA,32
273799006#,Severity of alcohol dependence questionnaire (assessment scale),AlcoholConsumptionLevel2,666482010#,1,1,2,11929551000006110#,Severity of alcohol dependence questionnaire,^ESCT1192955,NA,409423019,NA,32
408947007#,Alcohol abuse prevention education (regime/therapy),AlcoholConsumptionLevel2,2464398019#,1,1,2,6769931000006114#,Teach alcohol abuse control,^ESCTTE676993,NA,2477275016,NA,17
408947007#,Alcohol abuse prevention education (regime/therapy),AlcoholConsumptionLevel2,2464398019#,1,1,2,6769921000006111#,Alcohol abuse prevention education,^ESCTAL676992,NA,2470785017,NA,17
408947007#,Alcohol abuse prevention education (regime/therapy),AlcoholConsumptionLevel2,2464398019#,1,1,2,817981000006115#,Health education - alcohol,6792,6792,2579616015,NA,17
408947007#,Alcohol abuse prevention education (regime/therapy),AlcoholConsumptionLevel2,2464398019#,1,1,2,6769941000006116#,Teach alcohol abuse prevention,^ESCTTE676994,NA,2477276015,NA,17
408947007#,Alcohol abuse prevention education,AlcoholConsumptionLevel2,2470785017#,1,1,2,6769931000006114#,Teach alcohol abuse control,^ESCTTE676993,NA,2477275016,NA,17
408947007#,Alcohol abuse prevention education,AlcoholConsumptionLevel2,2470785017#,1,1,2,6769921000006111#,Alcohol abuse prevention education,^ESCTAL676992,NA,2470785017,NA,17
408947007#,Alcohol abuse prevention education,AlcoholConsumptionLevel2,2470785017#,1,1,2,817981000006115#,Health education - alcohol,6792,6792,2579616015,NA,17
408947007#,Alcohol abuse prevention education,AlcoholConsumptionLevel2,2470785017#,1,1,2,6769941000006116#,Teach alcohol abuse prevention,^ESCTTE676994,NA,2477276015,NA,17
408947007#,Teach alcohol abuse control,AlcoholConsumptionLevel2,2477275016#,1,1,2,6769931000006114#,Teach alcohol abuse control,^ESCTTE676993,NA,2477275016,NA,17
408947007#,Teach alcohol abuse control,AlcoholConsumptionLevel2,2477275016#,1,1,2,6769921000006111#,Alcohol abuse prevention education,^ESCTAL676992,NA,2470785017,NA,17
408947007#,Teach alcohol abuse control,AlcoholConsumptionLevel2,2477275016#,1,1,2,817981000006115#,Health education - alcohol,6792,6792,2579616015,NA,17
408947007#,Teach alcohol abuse control,AlcoholConsumptionLevel2,2477275016#,1,1,2,6769941000006116#,Teach alcohol abuse prevention,^ESCTTE676994,NA,2477276015,NA,17
408947007#,Teach alcohol abuse prevention,AlcoholConsumptionLevel2,2477276015#,1,1,2,6769931000006114#,Teach alcohol abuse control,^ESCTTE676993,NA,2477275016,NA,17
408947007#,Teach alcohol abuse prevention,AlcoholConsumptionLevel2,2477276015#,1,1,2,6769921000006111#,Alcohol abuse prevention education,^ESCTAL676992,NA,2470785017,NA,17
408947007#,Teach alcohol abuse prevention,AlcoholConsumptionLevel2,2477276015#,1,1,2,817981000006115#,Health education - alcohol,6792,6792,2579616015,NA,17
408947007#,Teach alcohol abuse prevention,AlcoholConsumptionLevel2,2477276015#,1,1,2,6769941000006116#,Teach alcohol abuse prevention,^ESCTTE676994,NA,2477276015,NA,17
408947007#,Alcohol abuse prevention education (procedure),AlcoholConsumptionLevel2,2572941012#,1,1,2,6769931000006114#,Teach alcohol abuse control,^ESCTTE676993,NA,2477275016,NA,17
408947007#,Alcohol abuse prevention education (procedure),AlcoholConsumptionLevel2,2572941012#,1,1,2,6769921000006111#,Alcohol abuse prevention education,^ESCTAL676992,NA,2470785017,NA,17
408947007#,Alcohol abuse prevention education (procedure),AlcoholConsumptionLevel2,2572941012#,1,1,2,817981000006115#,Health education - alcohol,6792,6792,2579616015,NA,17
408947007#,Alcohol abuse prevention education (procedure),AlcoholConsumptionLevel2,2572941012#,1,1,2,6769941000006116#,Teach alcohol abuse prevention,^ESCTTE676994,NA,2477276015,NA,17
408947007#,Health education - alcohol,AlcoholConsumptionLevel2,2579616015#,1,1,2,6769931000006114#,Teach alcohol abuse control,^ESCTTE676993,NA,2477275016,NA,17
408947007#,Health education - alcohol,AlcoholConsumptionLevel2,2579616015#,1,1,2,6769921000006111#,Alcohol abuse prevention education,^ESCTAL676992,NA,2470785017,NA,17
408947007#,Health education - alcohol,AlcoholConsumptionLevel2,2579616015#,1,1,2,817981000006115#,Health education - alcohol,6792,6792,2579616015,NA,17
408947007#,Health education - alcohol,AlcoholConsumptionLevel2,2579616015#,1,1,2,6769941000006116#,Teach alcohol abuse prevention,^ESCTTE676994,NA,2477276015,NA,17
183098002#,Alcohol leaflet given,AlcoholConsumptionLevel2,283028013#,1,1,2,283028013#,Alcohol leaflet given,8CE1,8CE1.00,283028013,NA,32
183098002#,Alcohol leaflet given (procedure),AlcoholConsumptionLevel2,566541011#,1,1,2,283028013#,Alcohol leaflet given,8CE1,8CE1.00,283028013,NA,32
183098002#,Alcohol leaflet given (situation),AlcoholConsumptionLevel2,2689537011#,1,1,2,283028013#,Alcohol leaflet given,8CE1,8CE1.00,283028013,NA,32
390857005#,Referral to community alcohol team (procedure),AlcoholConsumptionLevel2,1465035018#,1,1,2,1484890014#,Referral to community alcohol team,8H7p,8H7p.00,1484890014,NA,40
390857005#,Referral to community alcohol team,AlcoholConsumptionLevel2,1484890014#,1,1,2,1484890014#,Referral to community alcohol team,8H7p,8H7p.00,1484890014,NA,40
431260004#,Referral to specialist alcohol treatment service (procedure),AlcoholConsumptionLevel2,2736586012#,1,1,2,622961000000116#,Referral to specialist alcohol treatment service,8HkG,8HkG.00,2768649019,NA,40
431260004#,Referral to specialist alcohol treatment service,AlcoholConsumptionLevel2,2768649019#,1,1,2,622961000000116#,Referral to specialist alcohol treatment service,8HkG,8HkG.00,2768649019,NA,40
413473000#,Alcohol consumption counselling (regime/therapy),AlcoholConsumptionLevel2,2529535014#,1,1,2,2532939017#,Alcohol consumption counselling,9k11,9k11.00,2532939017,NA,37
413473000#,Alcohol consumption counselling (regime/therapy),AlcoholConsumptionLevel2,2529535014#,1,1,2,6841801000006118#,Counselling about alcohol consumption,^ESCTCO684180,NA,2692125017,NA,37
413473000#,Alcohol consumption counselling (regime/therapy),AlcoholConsumptionLevel2,2529535014#,1,1,2,6841781000006117#,Alcohol consumption counseling,^ESCTAL684178,NA,2532938013,NA,37
413473000#,Alcohol consumption counselling (regime/therapy),AlcoholConsumptionLevel2,2529535014#,1,1,2,6841791000006119#,Counseling about alcohol consumption,^ESCTCO684179,NA,2692124018,NA,37
413473000#,Alcohol consumption counseling,AlcoholConsumptionLevel2,2532938013#,1,1,2,2532939017#,Alcohol consumption counselling,9k11,9k11.00,2532939017,NA,37
413473000#,Alcohol consumption counseling,AlcoholConsumptionLevel2,2532938013#,1,1,2,6841801000006118#,Counselling about alcohol consumption,^ESCTCO684180,NA,2692125017,NA,37
413473000#,Alcohol consumption counseling,AlcoholConsumptionLevel2,2532938013#,1,1,2,6841781000006117#,Alcohol consumption counseling,^ESCTAL684178,NA,2532938013,NA,37
413473000#,Alcohol consumption counseling,AlcoholConsumptionLevel2,2532938013#,1,1,2,6841791000006119#,Counseling about alcohol consumption,^ESCTCO684179,NA,2692124018,NA,37
413473000#,Alcohol consumption counselling,AlcoholConsumptionLevel2,2532939017#,1,1,2,2532939017#,Alcohol consumption counselling,9k11,9k11.00,2532939017,NA,37
413473000#,Alcohol consumption counselling,AlcoholConsumptionLevel2,2532939017#,1,1,2,6841801000006118#,Counselling about alcohol consumption,^ESCTCO684180,NA,2692125017,NA,37
413473000#,Alcohol consumption counselling,AlcoholConsumptionLevel2,2532939017#,1,1,2,6841781000006117#,Alcohol consumption counseling,^ESCTAL684178,NA,2532938013,NA,37
413473000#,Alcohol consumption counselling,AlcoholConsumptionLevel2,2532939017#,1,1,2,6841791000006119#,Counseling about alcohol consumption,^ESCTCO684179,NA,2692124018,NA,37
413473000#,Alcohol consumption counselling (procedure),AlcoholConsumptionLevel2,2573147019#,1,1,2,2532939017#,Alcohol consumption counselling,9k11,9k11.00,2532939017,NA,37
413473000#,Alcohol consumption counselling (procedure),AlcoholConsumptionLevel2,2573147019#,1,1,2,6841801000006118#,Counselling about alcohol consumption,^ESCTCO684180,NA,2692125017,NA,37
413473000#,Alcohol consumption counselling (procedure),AlcoholConsumptionLevel2,2573147019#,1,1,2,6841781000006117#,Alcohol consumption counseling,^ESCTAL684178,NA,2532938013,NA,37
413473000#,Alcohol consumption counselling (procedure),AlcoholConsumptionLevel2,2573147019#,1,1,2,6841791000006119#,Counseling about alcohol consumption,^ESCTCO684179,NA,2692124018,NA,37
413473000#,Counseling about alcohol consumption (procedure),AlcoholConsumptionLevel2,2690833013#,1,1,2,2532939017#,Alcohol consumption counselling,9k11,9k11.00,2532939017,NA,37
413473000#,Counseling about alcohol consumption (procedure),AlcoholConsumptionLevel2,2690833013#,1,1,2,6841801000006118#,Counselling about alcohol consumption,^ESCTCO684180,NA,2692125017,NA,37
413473000#,Counseling about alcohol consumption (procedure),AlcoholConsumptionLevel2,2690833013#,1,1,2,6841781000006117#,Alcohol consumption counseling,^ESCTAL684178,NA,2532938013,NA,37
413473000#,Counseling about alcohol consumption (procedure),AlcoholConsumptionLevel2,2690833013#,1,1,2,6841791000006119#,Counseling about alcohol consumption,^ESCTCO684179,NA,2692124018,NA,37
413473000#,Counseling about alcohol consumption,AlcoholConsumptionLevel2,2692124018#,1,1,2,2532939017#,Alcohol consumption counselling,9k11,9k11.00,2532939017,NA,37
413473000#,Counseling about alcohol consumption,AlcoholConsumptionLevel2,2692124018#,1,1,2,6841801000006118#,Counselling about alcohol consumption,^ESCTCO684180,NA,2692125017,NA,37
413473000#,Counseling about alcohol consumption,AlcoholConsumptionLevel2,2692124018#,1,1,2,6841781000006117#,Alcohol consumption counseling,^ESCTAL684178,NA,2532938013,NA,37
413473000#,Counseling about alcohol consumption,AlcoholConsumptionLevel2,2692124018#,1,1,2,6841791000006119#,Counseling about alcohol consumption,^ESCTCO684179,NA,2692124018,NA,37
413473000#,Counselling about alcohol consumption,AlcoholConsumptionLevel2,2692125017#,1,1,2,2532939017#,Alcohol consumption counselling,9k11,9k11.00,2532939017,NA,37
413473000#,Counselling about alcohol consumption,AlcoholConsumptionLevel2,2692125017#,1,1,2,6841801000006118#,Counselling about alcohol consumption,^ESCTCO684180,NA,2692125017,NA,37
413473000#,Counselling about alcohol consumption,AlcoholConsumptionLevel2,2692125017#,1,1,2,6841781000006117#,Alcohol consumption counseling,^ESCTAL684178,NA,2532938013,NA,37
